dataset,set_no,archive,member,timestamp,index_in_set,size_bytes,sampling_rate_hz,points_per_file,channels,terminal_failure_description,per_file_label_status
IMS,1,1st_test.rar,1st_test/2003.11.21.00.24.03,2003-11-21 00:24:03,1619,1149028,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.00.34.03,2003-11-21 00:34:03,1620,1149172,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.00.44.03,2003-11-21 00:44:03,1621,1148988,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.00.54.03,2003-11-21 00:54:03,1622,1148520,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.01.04.03,2003-11-21 01:04:03,1623,1149553,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.01.14.03,2003-11-21 01:14:03,1624,1148867,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.01.24.03,2003-11-21 01:24:03,1625,1148704,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.01.34.03,2003-11-21 01:34:03,1626,1148469,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.01.44.03,2003-11-21 01:44:03,1627,1148432,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.01.54.03,2003-11-21 01:54:03,1628,1148876,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.02.04.03,2003-11-21 02:04:03,1629,1148944,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.02.14.03,2003-11-21 02:14:03,1630,1149154,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.02.24.03,2003-11-21 02:24:03,1631,1148910,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.02.34.03,2003-11-21 02:34:03,1632,1148774,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.02.44.03,2003-11-21 02:44:03,1633,1148595,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.02.54.03,2003-11-21 02:54:03,1634,1148338,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.03.04.03,2003-11-21 03:04:03,1635,1148802,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.03.14.03,2003-11-21 03:14:03,1636,1148552,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.03.24.03,2003-11-21 03:24:03,1637,1148705,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.03.34.03,2003-11-21 03:34:03,1638,1148740,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.03.44.03,2003-11-21 03:44:03,1639,1149025,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.03.54.03,2003-11-21 03:54:03,1640,1148409,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.04.04.03,2003-11-21 04:04:03,1641,1148913,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.04.14.03,2003-11-21 04:14:03,1642,1149196,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.04.24.03,2003-11-21 04:24:03,1643,1148583,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.04.34.03,2003-11-21 04:34:03,1644,1148846,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.04.44.03,2003-11-21 04:44:03,1645,1148775,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.04.54.03,2003-11-21 04:54:03,1646,1148454,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.05.04.03,2003-11-21 05:04:03,1647,1148388,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.05.14.03,2003-11-21 05:14:03,1648,1148458,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.05.24.03,2003-11-21 05:24:03,1649,1148438,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.05.34.03,2003-11-21 05:34:03,1650,1149177,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.05.44.03,2003-11-21 05:44:03,1651,1148746,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.05.54.03,2003-11-21 05:54:03,1652,1148650,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.06.04.03,2003-11-21 06:04:03,1653,1148734,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.06.14.03,2003-11-21 06:14:03,1654,1148535,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.06.24.03,2003-11-21 06:24:03,1655,1148661,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.06.34.03,2003-11-21 06:34:03,1656,1150273,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.06.44.03,2003-11-21 06:44:03,1657,1148642,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.06.54.03,2003-11-21 06:54:03,1658,1148485,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.07.04.03,2003-11-21 07:04:03,1659,1149007,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.07.14.03,2003-11-21 07:14:03,1660,1149108,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.07.24.03,2003-11-21 07:24:03,1661,1148693,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.07.34.03,2003-11-21 07:34:03,1662,1148409,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.07.44.03,2003-11-21 07:44:03,1663,1148315,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.07.54.03,2003-11-21 07:54:03,1664,1148540,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.08.04.03,2003-11-21 08:04:03,1665,1148874,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.08.14.03,2003-11-21 08:14:03,1666,1148477,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.10.29.21,2003-11-21 10:29:21,1667,1147483,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.10.38.36,2003-11-21 10:38:36,1668,1148219,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.10.48.36,2003-11-21 10:48:36,1669,1148230,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.10.58.36,2003-11-21 10:58:36,1670,1148668,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.11.08.36,2003-11-21 11:08:36,1671,1148589,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.11.18.36,2003-11-21 11:18:36,1672,1148394,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.11.28.36,2003-11-21 11:28:36,1673,1148404,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.11.38.36,2003-11-21 11:38:36,1674,1148515,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.11.48.36,2003-11-21 11:48:36,1675,1148603,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.11.58.36,2003-11-21 11:58:36,1676,1149212,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.12.08.36,2003-11-21 12:08:36,1677,1148100,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.12.18.36,2003-11-21 12:18:36,1678,1148184,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.12.28.36,2003-11-21 12:28:36,1679,1148613,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.12.38.36,2003-11-21 12:38:36,1680,1148309,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.12.48.36,2003-11-21 12:48:36,1681,1147860,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.12.58.36,2003-11-21 12:58:36,1682,1148691,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.13.08.36,2003-11-21 13:08:36,1683,1148156,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.13.18.36,2003-11-21 13:18:36,1684,1148008,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.14.58.36,2003-11-21 14:58:36,1685,1148842,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.15.08.36,2003-11-21 15:08:36,1686,1148354,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.15.18.36,2003-11-21 15:18:36,1687,1148471,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.15.28.36,2003-11-21 15:28:36,1688,1148511,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.16.40.54,2003-11-21 16:40:54,1689,1148246,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.16.46.56,2003-11-21 16:46:56,1690,1148335,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.16.56.56,2003-11-21 16:56:56,1691,1148674,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.17.06.56,2003-11-21 17:06:56,1692,1148683,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.17.16.56,2003-11-21 17:16:56,1693,1147783,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.17.26.56,2003-11-21 17:26:56,1694,1148108,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.17.36.56,2003-11-21 17:36:56,1695,1147995,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.17.46.56,2003-11-21 17:46:56,1696,1148023,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.17.56.56,2003-11-21 17:56:56,1697,1147719,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.11.21.18.06.56,2003-11-21 18:06:56,1698,1147715,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
