class,source,source_index,sample,time_ms,amplitude
IR,random_open_loop,405,95,11.875,0.03595374524593353
IR,random_open_loop,405,96,12.0,-0.385743647813797
IR,random_open_loop,405,97,12.125,-0.011187872849404812
IR,random_open_loop,405,98,12.25,0.337395042181015
IR,random_open_loop,405,99,12.375,-0.2113800346851349
IR,random_open_loop,405,100,12.5,-0.26560524106025696
IR,random_open_loop,405,101,12.625,0.13888676464557648
IR,random_open_loop,405,102,12.75,0.1161358579993248
IR,random_open_loop,405,103,12.875,-0.3347742259502411
IR,random_open_loop,405,104,13.0,-0.1328301578760147
IR,random_open_loop,405,105,13.125,0.272661030292511
IR,random_open_loop,405,106,13.25,-0.054984141141176224
IR,random_open_loop,405,107,13.375,-0.319144070148468
IR,random_open_loop,405,108,13.5,0.08242892473936081
IR,random_open_loop,405,109,13.625,0.1413467824459076
IR,random_open_loop,405,110,13.75,-0.12021642178297043
IR,random_open_loop,405,111,13.875,-0.33463385701179504
IR,random_open_loop,405,112,14.0,0.24577941000461578
IR,random_open_loop,405,113,14.125,0.03499132767319679
IR,random_open_loop,405,114,14.25,-0.21670129895210266
IR,random_open_loop,405,115,14.375,0.002698028227314353
IR,random_open_loop,405,116,14.5,0.24525941908359528
IR,random_open_loop,405,117,14.625,0.007770890835672617
IR,random_open_loop,405,118,14.75,-0.2789651155471802
IR,random_open_loop,405,119,14.875,0.007708897814154625
IR,random_open_loop,405,120,15.0,0.27273818850517273
IR,random_open_loop,405,121,15.125,-0.10224035382270813
IR,random_open_loop,405,122,15.25,-0.03262912482023239
IR,random_open_loop,405,123,15.375,0.24227415025234222
IR,random_open_loop,405,124,15.5,0.05820714682340622
IR,random_open_loop,405,125,15.625,-0.1491951048374176
IR,random_open_loop,405,126,15.75,-0.20297865569591522
IR,random_open_loop,405,127,15.875,0.17153915762901306
IR,random_open_loop,405,128,16.0,0.012125743553042412
IR,random_open_loop,405,129,16.125,-0.19124124944210052
IR,random_open_loop,405,130,16.25,0.11895711719989777
IR,random_open_loop,405,131,16.375,0.026682358235120773
IR,random_open_loop,405,132,16.5,-0.15978658199310303
IR,random_open_loop,405,133,16.625,-0.2568631172180176
IR,random_open_loop,405,134,16.75,-0.055925942957401276
IR,random_open_loop,405,135,16.875,0.05964997410774231
IR,random_open_loop,405,136,17.0,-0.10279646515846252
IR,random_open_loop,405,137,17.125,0.005208915565162897
IR,random_open_loop,405,138,17.25,0.11859727650880814
IR,random_open_loop,405,139,17.375,-0.13320066034793854
IR,random_open_loop,405,140,17.5,-0.1946946233510971
IR,random_open_loop,405,141,17.625,-0.022103644907474518
IR,random_open_loop,405,142,17.75,0.05262447148561478
IR,random_open_loop,405,143,17.875,0.01809071935713291
IR,random_open_loop,405,144,18.0,-0.07120630145072937
IR,random_open_loop,405,145,18.125,0.05310816690325737
IR,random_open_loop,405,146,18.25,-0.06708592921495438
IR,random_open_loop,405,147,18.375,-0.21504399180412292
IR,random_open_loop,405,148,18.5,-0.043061476200819016
IR,random_open_loop,405,149,18.625,0.054224856197834015
IR,random_open_loop,405,150,18.75,-0.07649063318967819
IR,random_open_loop,405,151,18.875,-0.08810672163963318
IR,random_open_loop,405,152,19.0,-0.04085391014814377
IR,random_open_loop,405,153,19.125,0.02554989792406559
IR,random_open_loop,405,154,19.25,-0.12386322021484375
IR,random_open_loop,405,155,19.375,-0.09378807246685028
IR,random_open_loop,405,156,19.5,0.11469864100217819
IR,random_open_loop,405,157,19.625,-0.0036475008819252253
IR,random_open_loop,405,158,19.75,-0.0839681476354599
IR,random_open_loop,405,159,19.875,-0.034365639090538025
IR,random_open_loop,405,160,20.0,0.020451897755265236
IR,random_open_loop,405,161,20.125,-0.014577231369912624
IR,random_open_loop,405,162,20.25,-0.09587989747524261
IR,random_open_loop,405,163,20.375,0.0974925085902214
IR,random_open_loop,405,164,20.5,0.0934537723660469
IR,random_open_loop,405,165,20.625,-0.04938617721199989
IR,random_open_loop,405,166,20.75,-0.08229268342256546
IR,random_open_loop,405,167,20.875,0.025723813101649284
IR,random_open_loop,405,168,21.0,0.11923175305128098
IR,random_open_loop,405,169,21.125,0.07737177610397339
IR,random_open_loop,405,170,21.25,0.1764286607503891
IR,random_open_loop,405,171,21.375,0.18525144457817078
IR,random_open_loop,405,172,21.5,0.10787345468997955
IR,random_open_loop,405,173,21.625,0.05068284645676613
IR,random_open_loop,405,174,21.75,0.11857879906892776
IR,random_open_loop,405,175,21.875,0.23818132281303406
IR,random_open_loop,405,176,22.0,0.1933618187904358
IR,random_open_loop,405,177,22.125,0.16857938468456268
IR,random_open_loop,405,178,22.25,0.16969606280326843
IR,random_open_loop,405,179,22.375,0.08445035666227341
IR,random_open_loop,405,180,22.5,0.1011781394481659
IR,random_open_loop,405,181,22.625,0.058600857853889465
IR,random_open_loop,405,182,22.75,0.09366946667432785
IR,random_open_loop,405,183,22.875,-0.009166640229523182
IR,random_open_loop,405,184,23.0,0.06572876870632172
IR,random_open_loop,405,185,23.125,0.044484250247478485
IR,random_open_loop,405,186,23.25,0.09218502044677734
IR,random_open_loop,405,187,23.375,-0.047425948083400726
IR,random_open_loop,405,188,23.5,0.020606592297554016
IR,random_open_loop,405,189,23.625,0.00663100415840745
IR,random_open_loop,405,190,23.75,-0.14181670546531677
IR,random_open_loop,405,191,23.875,-0.07330253720283508
IR,random_open_loop,405,192,24.0,-0.24803553521633148
IR,random_open_loop,405,193,24.125,0.22817687690258026
IR,random_open_loop,405,194,24.25,0.21242398023605347
IR,random_open_loop,405,195,24.375,-0.26258111000061035
IR,random_open_loop,405,196,24.5,-0.24072936177253723
IR,random_open_loop,405,197,24.625,0.03121250867843628
IR,random_open_loop,405,198,24.75,0.0581173337996006
IR,random_open_loop,405,199,24.875,-0.1214401051402092
IR,random_open_loop,405,200,25.0,0.04649634659290314
IR,random_open_loop,405,201,25.125,0.2703387141227722
IR,random_open_loop,405,202,25.25,-0.1875428855419159
IR,random_open_loop,405,203,25.375,-0.29932159185409546
IR,random_open_loop,405,204,25.5,0.1468614637851715
IR,random_open_loop,405,205,25.625,0.27454137802124023
IR,random_open_loop,405,206,25.75,0.2069399654865265
IR,random_open_loop,405,207,25.875,0.08464214205741882
IR,random_open_loop,405,208,26.0,0.2642190456390381
IR,random_open_loop,405,209,26.125,0.11936918646097183
IR,random_open_loop,405,210,26.25,-0.11341211199760437
IR,random_open_loop,405,211,26.375,0.07838120311498642
IR,random_open_loop,405,212,26.5,0.21657973527908325
IR,random_open_loop,405,213,26.625,0.14961209893226624
IR,random_open_loop,405,214,26.75,0.0994398444890976
IR,random_open_loop,405,215,26.875,0.37359851598739624
IR,random_open_loop,405,216,27.0,0.3420819342136383
IR,random_open_loop,405,217,27.125,0.18567033112049103
IR,random_open_loop,405,218,27.25,0.04900404065847397
IR,random_open_loop,405,219,27.375,0.23985537886619568
IR,random_open_loop,405,220,27.5,0.2130666822195053
IR,random_open_loop,405,221,27.625,0.19377879798412323
IR,random_open_loop,405,222,27.75,0.4286938011646271
IR,random_open_loop,405,223,27.875,0.42661190032958984
IR,random_open_loop,405,224,28.0,0.23593655228614807
IR,random_open_loop,405,225,28.125,0.03447472304105759
IR,random_open_loop,405,226,28.25,0.14900939166545868
IR,random_open_loop,405,227,28.375,0.19964151084423065
IR,random_open_loop,405,228,28.5,0.06929921358823776
IR,random_open_loop,405,229,28.625,0.031204085797071457
IR,random_open_loop,405,230,28.75,0.0724928006529808
IR,random_open_loop,405,231,28.875,-0.0586436465382576
IR,random_open_loop,405,232,29.0,-0.05946535989642143
IR,random_open_loop,405,233,29.125,0.04774527996778488
IR,random_open_loop,405,234,29.25,0.1163998544216156
IR,random_open_loop,405,235,29.375,-0.10640263557434082
IR,random_open_loop,405,236,29.5,-0.24987533688545227
IR,random_open_loop,405,237,29.625,-0.14458060264587402
IR,random_open_loop,405,238,29.75,0.006827593315392733
IR,random_open_loop,405,239,29.875,0.040406227111816406
IR,random_open_loop,405,240,30.0,0.16433753073215485
IR,random_open_loop,405,241,30.125,0.07591864466667175
IR,random_open_loop,405,242,30.25,-0.04424334317445755
IR,random_open_loop,405,243,30.375,-0.2808445990085602
IR,random_open_loop,405,244,30.5,-0.05994199588894844
IR,random_open_loop,405,245,30.625,-0.01860075443983078
IR,random_open_loop,405,246,30.75,0.07724369317293167
IR,random_open_loop,405,247,30.875,-0.03938858211040497
IR,random_open_loop,405,248,31.0,0.0883948877453804
IR,random_open_loop,405,249,31.125,0.0027529350481927395
IR,random_open_loop,405,250,31.25,-0.06533865630626678
IR,random_open_loop,405,251,31.375,-0.053126879036426544
IR,random_open_loop,405,252,31.5,-0.018344005569815636
IR,random_open_loop,405,253,31.625,0.024435320869088173
IR,random_open_loop,405,254,31.75,0.0523093119263649
IR,random_open_loop,405,255,31.875,0.23864373564720154
IR,random_open_loop,405,256,32.0,0.3269971013069153
IR,random_open_loop,405,257,32.125,0.12423734366893768
IR,random_open_loop,405,258,32.25,0.024168923497200012
IR,random_open_loop,405,259,32.375,-0.081813283264637
IR,random_open_loop,405,260,32.5,0.09436723589897156
IR,random_open_loop,405,261,32.625,0.09775051474571228
IR,random_open_loop,405,262,32.75,0.2970406115055084
IR,random_open_loop,405,263,32.875,0.20419427752494812
IR,random_open_loop,405,264,33.0,0.0691140741109848
IR,random_open_loop,405,265,33.125,-0.14489546418190002
IR,random_open_loop,405,266,33.25,-0.11926595866680145
IR,random_open_loop,405,267,33.375,0.059855394065380096
IR,random_open_loop,405,268,33.5,0.08649294078350067
IR,random_open_loop,405,269,33.625,0.19575455784797668
IR,random_open_loop,405,270,33.75,0.0990637019276619
IR,random_open_loop,405,271,33.875,0.07853036373853683
IR,random_open_loop,405,272,34.0,0.025992734357714653
IR,random_open_loop,405,273,34.125,0.04300620034337044
IR,random_open_loop,405,274,34.25,0.1819356381893158
IR,random_open_loop,405,275,34.375,0.10225166380405426
IR,random_open_loop,405,276,34.5,0.13530178368091583
IR,random_open_loop,405,277,34.625,0.12009479105472565
IR,random_open_loop,405,278,34.75,0.1182015910744667
IR,random_open_loop,405,279,34.875,0.11795017123222351
IR,random_open_loop,405,280,35.0,0.04461045190691948
IR,random_open_loop,405,281,35.125,0.05216531455516815
IR,random_open_loop,405,282,35.25,-0.009331650100648403
IR,random_open_loop,405,283,35.375,0.0022628328297287226
IR,random_open_loop,405,284,35.5,0.1046566516160965
IR,random_open_loop,405,285,35.625,0.1562262773513794
IR,random_open_loop,405,286,35.75,0.13162663578987122
IR,random_open_loop,405,287,35.875,0.05002105236053467
IR,random_open_loop,405,288,36.0,0.10234759002923965
IR,random_open_loop,405,289,36.125,0.08629681169986725
IR,random_open_loop,405,290,36.25,0.19171872735023499
IR,random_open_loop,405,291,36.375,0.18201391398906708
IR,random_open_loop,405,292,36.5,0.25652599334716797
IR,random_open_loop,405,293,36.625,0.17071722447872162
IR,random_open_loop,405,294,36.75,0.08277297765016556
IR,random_open_loop,405,295,36.875,0.10946640372276306
IR,random_open_loop,405,296,37.0,0.16509659588336945
IR,random_open_loop,405,297,37.125,0.06551699340343475
IR,random_open_loop,405,298,37.25,0.06956429779529572
IR,random_open_loop,405,299,37.375,-0.08603733032941818
IR,random_open_loop,405,300,37.5,0.07831339538097382
IR,random_open_loop,405,301,37.625,0.04683838412165642
IR,random_open_loop,405,302,37.75,0.09822813421487808
IR,random_open_loop,405,303,37.875,0.03150459751486778
IR,random_open_loop,405,304,38.0,-0.16385601460933685
IR,random_open_loop,405,305,38.125,0.1442098319530487
IR,random_open_loop,405,306,38.25,0.006074465811252594
IR,random_open_loop,405,307,38.375,0.08943592011928558
IR,random_open_loop,405,308,38.5,0.24686160683631897
IR,random_open_loop,405,309,38.625,0.25859907269477844
IR,random_open_loop,405,310,38.75,0.10103550553321838
IR,random_open_loop,405,311,38.875,-0.015147625468671322
IR,random_open_loop,405,312,39.0,0.0816895067691803
IR,random_open_loop,405,313,39.125,0.32951322197914124
IR,random_open_loop,405,314,39.25,0.1266377568244934
IR,random_open_loop,405,315,39.375,0.19641385972499847
IR,random_open_loop,405,316,39.5,0.1009279265999794
IR,random_open_loop,405,317,39.625,-0.01274864561855793
IR,random_open_loop,405,318,39.75,0.023149428889155388
IR,random_open_loop,405,319,39.875,0.006142372731119394
IR,random_open_loop,405,320,40.0,0.28551116585731506
IR,random_open_loop,405,321,40.125,-0.016594108194112778
IR,random_open_loop,405,322,40.25,0.01497742347419262
IR,random_open_loop,405,323,40.375,-0.08446356654167175
IR,random_open_loop,405,324,40.5,0.07851366698741913
IR,random_open_loop,405,325,40.625,0.04237819463014603
IR,random_open_loop,405,326,40.75,0.09096040576696396
IR,random_open_loop,405,327,40.875,0.08295268565416336
IR,random_open_loop,405,328,41.0,-0.03940209001302719
IR,random_open_loop,405,329,41.125,-0.12788444757461548
IR,random_open_loop,405,330,41.25,-0.02590089477598667
IR,random_open_loop,405,331,41.375,0.016461750492453575
IR,random_open_loop,405,332,41.5,0.0875873938202858
IR,random_open_loop,405,333,41.625,-0.07098234444856644
IR,random_open_loop,405,334,41.75,-0.013714765198528767
IR,random_open_loop,405,335,41.875,-0.12287504971027374
IR,random_open_loop,405,336,42.0,-0.12798060476779938
IR,random_open_loop,405,337,42.125,-0.015950098633766174
IR,random_open_loop,405,338,42.25,0.023720690980553627
IR,random_open_loop,405,339,42.375,0.09141138195991516
IR,random_open_loop,405,340,42.5,0.00779299158602953
IR,random_open_loop,405,341,42.625,0.054179418832063675
IR,random_open_loop,405,342,42.75,0.07124876976013184
IR,random_open_loop,405,343,42.875,-0.017477571964263916
IR,random_open_loop,405,344,43.0,0.0969923734664917
IR,random_open_loop,405,345,43.125,0.07776779681444168
IR,random_open_loop,405,346,43.25,0.20858098566532135
IR,random_open_loop,405,347,43.375,0.04636523500084877
IR,random_open_loop,405,348,43.5,0.1626506894826889
IR,random_open_loop,405,349,43.625,0.04841998592019081
IR,random_open_loop,405,350,43.75,0.05500468611717224
IR,random_open_loop,405,351,43.875,-0.05714007839560509
IR,random_open_loop,405,352,44.0,0.015738781541585922
IR,random_open_loop,405,353,44.125,0.08326170593500137
IR,random_open_loop,405,354,44.25,0.009055051021277905
IR,random_open_loop,405,355,44.375,0.06448119133710861
IR,random_open_loop,405,356,44.5,-0.016233200207352638
IR,random_open_loop,405,357,44.625,0.02396703138947487
IR,random_open_loop,405,358,44.75,-0.1318698674440384
IR,random_open_loop,405,359,44.875,-0.0711427703499794
IR,random_open_loop,405,360,45.0,-0.022142572328448296
IR,random_open_loop,405,361,45.125,0.020572351291775703
IR,random_open_loop,405,362,45.25,0.014399046078324318
IR,random_open_loop,405,363,45.375,-0.02154522016644478
IR,random_open_loop,405,364,45.5,-0.01576952636241913
IR,random_open_loop,405,365,45.625,-0.10767664015293121
IR,random_open_loop,405,366,45.75,-0.12670359015464783
IR,random_open_loop,405,367,45.875,-0.11067286878824234
IR,random_open_loop,405,368,46.0,-0.03825327381491661
IR,random_open_loop,405,369,46.125,0.0005826584529131651
IR,random_open_loop,405,370,46.25,-0.00024513620883226395
IR,random_open_loop,405,371,46.375,0.035518817603588104
IR,random_open_loop,405,372,46.5,-0.0775546282529831
IR,random_open_loop,405,373,46.625,-0.02403170056641102
IR,random_open_loop,405,374,46.75,-0.17428772151470184
IR,random_open_loop,405,375,46.875,0.013023322448134422
IR,random_open_loop,405,376,47.0,-0.020415661856532097
IR,random_open_loop,405,377,47.125,0.14419715106487274
IR,random_open_loop,405,378,47.25,0.08122473210096359
IR,random_open_loop,405,379,47.375,-0.014288275502622128
IR,random_open_loop,405,380,47.5,-0.10215990245342255
IR,random_open_loop,405,381,47.625,-0.1211523786187172
IR,random_open_loop,405,382,47.75,-0.1526205837726593
IR,random_open_loop,405,383,47.875,0.0047889514826238155
IR,random_open_loop,405,384,48.0,-0.04629756882786751
IR,random_open_loop,405,385,48.125,0.12278325110673904
IR,random_open_loop,405,386,48.25,-0.06406713277101517
IR,random_open_loop,405,387,48.375,-0.12222717702388763
IR,random_open_loop,405,388,48.5,-0.10803376138210297
IR,random_open_loop,405,389,48.625,-0.1182093620300293
IR,random_open_loop,405,390,48.75,0.001151930307969451
IR,random_open_loop,405,391,48.875,0.011971695348620415
IR,random_open_loop,405,392,49.0,0.12709596753120422
IR,random_open_loop,405,393,49.125,0.20412331819534302
IR,random_open_loop,405,394,49.25,-0.011318420059978962
IR,random_open_loop,405,395,49.375,-0.05094652250409126
IR,random_open_loop,405,396,49.5,-0.03226802498102188
IR,random_open_loop,405,397,49.625,0.179661825299263
IR,random_open_loop,405,398,49.75,0.10604215413331985
IR,random_open_loop,405,399,49.875,0.039448969066143036
